Words,Score
그렇다면,633
미국,632
말라고,632
하지마,632
서,632
말한,632
테니까,632
앞에,632
를,632
처럼,632
저한테,632
거고,632
받아,632
그것도,631
요즘,631
믿어,631
뒤로,631
놈들이,631
입고,631
보니,631
속에,631
잠시만요,631
소리야,631
들어봐,631
자기야,630
헤이,630
에,630
이해가,630
옷,630
들어가,630
아버지는,630
않을거야,630
있소,630
자네는,630
모르겠지만,630
누구도,629
입,629
어머니,629
특별한,629
좋겠어,629
준,629
그것은,629
관한,629
할게,628
여기는,628
언니,628
환자가,628
갈게,628
나야,628
제게,628
하루,628
단,628
필,628
가세요,628
끔찍한,628
걸로,628
사랑,628
일도,628
아름다운,628
년,628
형,627
뭐요,627
저런,627
별,627
아니다,627
받고,627
할거야,626
쓸,626
씨발,626
돈이,626
그에게,626
뭔가를,626
마음을,626
문제는,625
의,625
서둘러,625
못할,625
없네,625
끝났어,624
있을거야,624
머리를,624
생각하지,624
뭐라고요,624
힘든,624
보게,624
가게,624
말해봐,624
밥,623
상황이,623
줘요,623
만큼,623
했지만,623
같은데요,623
이름,622
엄마를,622
전화를,622
어쩔,622
있니,622
번째,622
할까,622
얘길,622
찾는,622
선생님이,622
진짜로,622
일이에요,621
건지,621
가족을,621
할지,621
중이야,621
믿지,621
닥쳐,621
여기로,621
저건,621
주고,621
멀리,621
어이,621
거짓말,620
약,620
잭,619
사실은,619
받을,619
그러고,619
겁니까,619
먹을,619
그치만,619
너에게,619
들었어요,619
하기,619
오빠,619
오고,619
있을까,619
어린,619
통해,618
아닌데,618
조금만,618
맞는,618
차에,618
여자는,618
보러,618
손에,618
모르지,617
가까이,617
테니,617
되죠,617
점점,617
잔,617
이야기를,617
물론이죠,617
학교,616
주는,616
아가씨,616
먹어,616
것에,616
크게,616
이유는,616
군,615
모두들,615
죽인,615
셋,615
알죠,615
기억,615
경찰,615
제이,614
그래야,614
목숨을,614
있을까요,614
아니지만,614
했다,614
딸,614
많아,614
떨어져,614
사람이야,613
다시는,613
거잖아,613
애들이,613
애를,613
을,613
말이다,613
없다는,613
만들,613
오면,613
할게요,613
아기,613
영화,612
가족,612
찾았어,612
특히,612
아들을,612
제발요,612
꿈을,612
세상을,612
놈을,612
아니었어,612
마이크,612
그리,612
무엇을,612
만드는,612
얼마,612
보여요,612
사진,611
칼,611
잠시만,611
병원에,611
같습니다,611
바보,611
열어,611
현재,611
해줘,611
주지,611
했습니다,611
자주,611
있겠지,610
하는거야,610
샘,610
꺼져,610
가만히,610
그랬지,610
지금까지,610
저거,610
당연하지,610
나서,610
그것,610
또한,610
보이지,609
노래,609
위험한,609
클레어,609
쉽게,609
오지,609
정말요,609
계획이,609
잡고,609
열심히,609
마라,609
경찰이,609
말하면,609
방에,609
됐다,608
마음이,608
메러디스,608
운이,608
드디어,608
정보를,608
말입니다,608
때는,608
얼굴을,608
만난,608
있거든,608
달,608
약간,608
했다고,607
일찍,607
굉장히,607
못해요,607
진실을,607
줄게,607
아세요,607
누굴,607
거라,607
가족이,606
새로,606
절대로,606
와요,606
알지만,606
되어,606
내려,606
같네,606
그거야,605
크리스티나,605
사이에,605
자꾸,605
저리,605
사실을,605
프랭크,605
와우,605
뛰어,605
갔어,605
죽게,605
네게,604
심지어,604
글쎄요,604
사람의,604
오랫동안,604
모습을,604
얘기가,604
아이고,604
상관,604
일하는,604
짐,604
길,604
사건,604
그렇다고,604
들어요,604
상황을,604
옷을,604
일이죠,604
아니예요,604
죽어,603
뿐이에요,603
필요는,603
여기요,603
사랑해요,603
죽는,603
누군가가,603
얘기해,603
모두를,603
커피,603
있는거야,603
있으니,603
없지만,603
열,602
다신,602
만날,602
남자는,602
저희는,602
떠날,602
맞죠,602
아들이,602
놈은,602
하나가,602
의사,602
박사님,602
나오는,601
딸이,601
거짓말을,601
했고,601
얼굴,601
보내,601
받은,601
쓰고,601
곳이,601
된다고,601
설마,600
우리한테,600
방법은,600
인생을,600
보이는,600
정도로,600
아니오,600
여러,600
자고,600
한다면,600
실례합니다,600
기회가,600
했을,600
결혼,600
소리를,599
알았다,599
해야지,599
완벽한,599
있었다,599
곳을,599
겨우,599
없으면,599
아내가,599
있습니까,599
만들고,599
비켜,599
그것을,598
피를,598
못한,598
말씀,598
자식,598
만약에,598
위대한,598
써,598
이리와,598
눈이,598
사람도,598
요,598
자신이,598
당신한테,598
보통,597
나갈,597
문제를,597
보다,597
앉아서,597
도와줘요,597
원하지,597
이쪽으로,597
생각하고,597
갑시다,597
사랑을,597
너네,597
조,597
