Words,Score
frieden,593
karte,593
güte,593
euren,593
diesmal,593
schade,593
persönlich,593
kriege,592
stirbt,592
bleibe,592
verändert,592
sonne,592
lieb,592
nämlich,592
letztes,592
bekam,592
ruft,592
professor,591
gericht,591
nase,591
ewig,591
singen,591
bank,591
beschäftigt,591
computer,591
yeah,591
toten,591
weihnachten,591
offensichtlich,591
naja,591
henry,591
gefühle,591
fuß,591
show,591
geheimnis,590
fbi,590
kontakt,590
gold,590
drogen,590
wein,590
kriegst,590
ermordet,590
fotos,590
entfernt,590
geschlafen,590
manche,590
erledigen,590
ran,589
gegenüber,589
schlaf,589
lust,589
wunderschön,589
witzig,589
nick,589
zerstört,589
übrigens,589
willen,589
heim,589
richtigen,589
deines,589
namens,589
zeigt,589
geliebt,589
gehören,589
brachte,589
herrn,588
blick,588
besuch,588
schlechte,588
bewegen,588
haare,588
antworten,588
präsident,588
sagtest,588
stecken,588
lebe,588
rechts,588
interessant,588
entscheiden,587
miteinander,587
meint,587
liebst,587
indem,587
bleibst,587
kümmere,587
wohnen,587
weder,587
möglichkeit,587
kaputt,587
bekomme,587
flugzeug,587
vergangenheit,587
anderer,587
zweite,587
armee,587
jim,587
tee,587
entweder,587
weiss,586
don,586
detective,586
aufhalten,586
stellt,586
verspreche,586
überrascht,586
sauber,586
hau,586
mark,586
schlag,586
sheriff,586
untertitel,586
setzt,586
frag,586
vaters,586
nervös,586
gesellschaft,586
verstecken,586
schuldig,586
hals,586
schützen,585
besuchen,585
of,585
passen,585
überleben,585
erhalten,585
teilen,585
gebäude,585
schicksal,585
zeichen,585
richter,585
besorgt,584
küche,584
lief,584
vergnügen,584
wüsste,584
volk,584
lhr,584
herausfinden,584
königin,584
soldaten,584
feiern,584
situation,584
lag,584
gelassen,584
allerdings,584
soweit,584
gefahren,583
verstand,583
bord,583
schönes,583
jimmy,583
billy,583
angefangen,583
lee,583
fühlst,583
bob,583
mussten,583
rat,583
worauf,583
gebeten,583
tony,583
kamera,583
lieutenant,583
ganzes,583
schuhe,583
sarah,582
glückwunsch,582
niemandem,582
gibst,582
statt,582
übernehmen,582
gegend,582
wald,582
al,582
la,582
nimmst,582
danny,582
erkennen,582
glas,582
falsche,582
verantwortlich,582
jesus,582
stöhnt,582
herein,582
kleid,582
zerstören,582
jawohl,582
london,581
gegessen,581
abendessen,581
gesetz,581
gemeinsam,581
geholfen,581
erster,581
wohnt,581
schritt,581
guck,581
nahe,581
aussieht,581
beginnen,581
dachten,581
band,581
ungefähr,581
aufgabe,581
neun,581
furchtbar,581
drinnen,581
zuvor,581
charles,581
freue,581
amerika,581
übrig,581
spur,580
falschen,580
sergeant,580
melden,580
helfe,580
werfen,580
bill,580
haltet,580
erinnert,580
hängt,580
freude,580
ehemann,580
erschossen,580
verzeihen,580
schwein,580
uh,580
monster,580
entschieden,580
mission,580
verdammten,580
brauch,580
gewusst,579
vorne,579
stopp,579
übel,579
schlampe,579
schöner,579
adresse,579
unsinn,579
messer,579
gesund,579
respekt,579
pro,579
leisten,579
davor,579
richard,579
bedeuten,579
ball,579
mitnehmen,579
gespielt,579
to,578
schwierigkeiten,578
hälfte,578
kannte,578
stehe,578
maria,578
planeten,578
schwanger,578
gruppe,578
anna,578
verhaftet,577
deal,577
seines,577
irgendwelche,577
händen,577
versteht,577
drehen,577
eis,577
danken,577
erfolg,577
zufrieden,577
schließen,577
besorgen,577
wochenende,577
worüber,577
stimmen,577
nehmt,577
martin,577
witze,577
beine,577
verbrechen,577
bericht,577
nachts,576
eurer,576
prinzessin,576
schmerz,576
klingelt,576
position,576
echte,576
gleichen,576
fernsehen,576
wünsche,576
schließlich,576
gefangen,576
schätzchen,576
seh,576
schwierig,576
angebot,575
nah,575
jane,575
gewartet,575
kümmert,575
ring,575
rennen,575
lied,575
eier,575
welchen,575
sorry,575
fantastisch,575
schaut,575
hielt,575
falle,575
drink,575
insel,575
dauern,575
daher,575
zufällig,574
dorf,574
clark,574
bewegt,574
mitten,574
bullen,574
feind,574
einverstanden,574
neuer,574
bauen,574
trägt,574
hängen,574
freunden,574
deren,574
halb,574
verpasst,574
sprach,574
leise,574
armen,574
wusstest,574
fanden,574
unternehmen,573
träume,573
schläft,573
kostet,573
spiele,573
unseres,573
entlang,573
johnny,573
versprechen,573
tiere,573
freiheit,573
verdienen,573
aha,572
unterhalten,572
eingeladen,572
schaden,572
genannt,572
ray,572
geändert,572
thomas,572
lächerlich,572
geschlagen,572
park,572
schätzen,572
männern,572
beginnt,572
ehren,572
größte,572
energie,572
fleisch,572
besonderes,572
besteht,571
reichen,571
robert,571
worum,571
nachgedacht,571
betrunken,571
sowas,571
patienten,571
gespräch,571
leiden,571
taxi,571
tötet,571
see,571
unterschied,571
wind,571
singt,570
