Words;Score
någonstans;2471
maten;2470
sover;2455
strax;2450
ses;2448
död;2441
närmare;2435
dörren;2429
djur;2429
hörde;2428
exakt;2426
grupp;2423
råd;2421
svart;2420
morse;2420
hunden;2418
arbeta;2412
annorlunda;2410
åsikter;2409
viktig;2409
springa;2407
känslor;2407
bo;2405
behövde;2405
övriga;2403
ända;2403
ekonomiska;2401
kompis;2399
följande;2397
våld;2394
härligt;2394
g;2394
vis;2388
ätit;2383
ordet;2382
kille;2382
kallar;2382
tycks;2375
tjej;2372
tips;2363
kontakt;2361
hunnit;2361
maken;2354
inser;2348
frågar;2344
slog;2342
hjälper;2341
lördag;2340
köpt;2339
svenskar;2338
skådespelare;2333
hittat;2324
vita;2319
energi;2318
rakt;2317
allvar;2317
promenad;2313
skäl;2308
främst;2306
sociala;2302
politiskt;2298
helg;2297
sant;2293
sämre;2291
sjukt;2291
far;2290
underbara;2286
rättigheter;2286
dela;2283
förrän;2282
förhoppningsvis;2277
visserligen;2276
passa;2275
läs;2273
utveckling;2270
kallt;2270
chans;2269
års;2266
engelska;2266
bär;2265
träning;2251
tråkigt;2243
samtal;2237
fattar;2234
son;2231
funkar;2230
c;2221
ögonen;2218
handlade;2216
säker;2215
rädda;2215
v;2206
muslimer;2206
islam;2205
vinna;2196
beroende;2195
riksdagen;2194
exempelvis;2193
december;2192
lagen;2187
höga;2187
röda;2181
lät;2181
krävs;2181
förklara;2180
slutade;2177
gett;2175
vila;2173
söndag;2173
starkt;2168
valde;2164
dotter;2160
aning;2160
amerikansk;2158
fru;2156
debatten;2155
kollade;2148
sej;2145
sverigedemokraterna;2143
k;2142
måndag;2141
vann;2140
ungdomar;2140
läkare;2134
namnet;2131
kommentarer;2130
taget;2127
spelade;2126
antingen;2126
resultatet;2124
människan;2124
huvud;2124
känslan;2117
utifrån;2116
åter;2109
socialdemokraterna;2108
skicka;2103
kunskap;2099
hjärta;2096
bilderna;2094
lagom;2091
älskade;2090
sådär;2088
hundarna;2088
tjejer;2087
situationen;2085
överallt;2075
lärt;2075
läsare;2071
kära;2070
svarade;2067
antagligen;2066
ständigt;2064
skapar;2063
barnet;2063
situation;2061
ben;2061
bad;2057
underbar;2055
spel;2055
nått;2055
vars;2052
grader;2052
sjuka;2051
vuxna;2050
valt;2044
färg;2043
dåliga;2043
nere;2042
längtar;2041
makt;2029
lägg;2029
ung;2023
vänster;2021
meter;2021
tyst;2020
princip;2017
återigen;2010
be;2010
språk;2008
träffade;2007
lösa;2006
hänger;1997
värt;1996
dricka;1995
syn;1994
icke;1993
plan;1992
alternativ;1990
politisk;1989
intresse;1989
glada;1987
israel;1986
glädje;1984
handen;1979
slutar;1978
försökt;1977
möte;1976
arbetar;1971
kostar;1968
f;1968
is;1958
lämnar;1957
tidningen;1956
kritik;1956
tal;1949
slippa;1947
poäng;1947
vattnet;1945
hår;1945
hittills;1945
sprang;1942
vacker;1941
frihet;1941
personen;1939
bredvid;1935
innehåller;1934
elever;1934
bestämde;1934
nä;1933
ökar;1932
utbildning;1929
mening;1929
framförallt;1927
hälsa;1926
samband;1925
mysigt;1925
kallade;1922
tvärtom;1921
ledsen;1919
kommande;1919
köper;1917
sju;1916
bygger;1914
röst;1910
kraft;1908
höger;1908
svara;1905
tas;1904
ren;1903
plus;1902
invandrare;1902
köket;1901
viktigaste;1900
matchen;1900
september;1899
ovan;1898
möjligheter;1898
släppa;1895
program;1894
rätta;1891
ryggen;1890
vackert;1888
it;1888
vin;1887
slipper;1880
historien;1879
starka;1878
svarta;1876
fria;1876
visat;1875
nyss;1871
artikeln;1869
vädret;1867
hösten;1867
amerikanska;1867
politiken;1864
riktiga;1863
demokrati;1863
hot;1862
hamnar;1860
fokus;1860
sanningen;1859
hinna;1859
svarar;1858
golvet;1858
fri;1857
duktig;1856
författare;1855
sättet;1854
ställe;1854
staden;1854
oj;1854
söka;1852
alltför;1848
syster;1846
match;1846
tvingas;1845
arbetet;1845
rolig;1841
kyrkan;1841
idé;1839
häst;1836
hoppa;1836
stoppa;1834
spår;1829
jobbat;1828
godis;1827
glömt;1826
öka;1825
förresten;1825
lämnade;1822
bryr;1820
söker;1819
bussen;1818
väder;1816
