Words,Score
slaap,629
joe,628
absoluut,628
vorige,628
ruimte,628
ieder,628
schuldig,628
goeie,628
begonnen,628
luisteren,627
sterk,627
omhoog,627
totdat,627
afspraak,627
lezen,627
zwarte,627
vanwege,627
hemel,627
tenzij,627
gisteravond,627
begrijpt,627
ene,627
lag,627
naast,627
vooral,627
fantastisch,626
gered,626
viel,626
trouwens,626
uh,626
bank,626
pistool,625
noem,625
bedrijf,625
camera,625
blijkbaar,625
woont,625
verkopen,625
beide,625
zolang,625
straat,625
geest,624
vuur,624
peter,624
verkeerde,624
moesten,624
lieve,624
geprobeerd,624
meeste,623
kijkt,623
stierf,623
hotel,623
droom,623
verliefd,623
jammer,623
gedacht,623
let,623
rug,623
vertaling,623
slaan,623
gaten,622
doel,622
meter,622
drugs,622
gevaarlijk,622
geweldige,622
lijst,622
fbi,622
namen,621
deden,621
jonge,621
schelen,621
goedemorgen,621
dragen,621
iedere,621
excuseer,621
stom,620
jong,620
zover,620
betaald,620
kende,620
kleren,620
gesprek,620
lukt,620
welk,620
vertelt,620
prijs,620
voorstellen,620
huwelijk,620
tv,620
missen,620
schrijven,620
groep,620
herinneren,619
regels,619
vonden,619
vliegtuig,619
onderweg,619
delen,619
geleerd,619
stomme,619
bestaat,619
vertrouw,618
daarvoor,618
shit,618
trekken,618
zak,618
vanuit,618
gebracht,618
stem,618
gezin,618
keuze,618
raken,617
direct,617
verdomde,617
boot,617
dom,617
verleden,617
gemist,617
duurt,617
gedachten,617
situatie,617
moe,617
deal,616
tafel,616
band,616
generaal,616
reis,616
partner,616
leuke,616
raad,616
honger,616
geraakt,616
gebouw,616
zwaar,616
gast,615
gestuurd,615
geboren,615
bracht,615
rechter,615
agenten,615
bureau,615
macht,615
spreek,615
derde,615
regel,615
kolonel,615
ruzie,614
oma,614
zeiden,614
speelt,614
dronken,614
vliegen,614
luitenant,614
gelooft,614
arme,614
seconden,613
liep,613
tuurlijk,613
red,613
gefeliciteerd,613
koud,613
regelen,613
bericht,613
vlucht,613
moeite,613
hel,612
dame,612
oog,612
ma,612
dansen,612
teken,612
onmogelijk,612
gewerkt,612
helaas,612
grapje,612
arm,612
show,612
lachen,612
leggen,612
sleutel,612
wet,612
liefje,611
keek,611
aantal,611
zoekt,611
extra,611
zweer,610
leiden,610
lijk,610
kapot,610
bleef,610
sneller,610
gebroken,610
uiteindelijk,610
verdwenen,610
kaart,610
kerk,609
mijne,609
dode,609
brand,609
betrokken,609
wegwezen,609
plannen,609
volg,609
lastig,609
tijdje,609
negen,609
gebied,608
beiden,608
eind,608
operatie,608
diep,608
persoonlijk,608
liegen,607
zwanger,607
club,607
respect,607
steek,607
waarvoor,607
missie,607
cool,607
amerika,607
zon,607
kost,607
paard,607
waarop,607
maat,607
brief,607
raak,607
rij,606
risico,606
meestal,606
witte,606
getuige,606
kwalijk,606
rechercheur,606
schoenen,606
bar,606
hoeven,606
midden,606
hopelijk,606
lijn,606
rijk,606
eer,605
gezet,605
zuster,605
bal,605
sprak,605
aanval,605
aandacht,605
kiezen,605
komaan,605
rode,605
meiden,605
amerikaanse,605
adres,604
zee,604
hoog,604
feestje,604
gekocht,604
bevel,604
wedstrijd,603
sluiten,603
daarvan,603
volledig,603
